# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.05469e-05 to 226.999 h/Mpc,
# number of wavenumbers equal to 388
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       3.829330611875e-05      -1.551052008027e+00      -1.163289014752e+00      -1.163289014825e+00      -1.163105594386e-01      -1.551052006629e+00      -1.174454263757e+00       6.122840169719e-01       5.968075131809e-01       2.020956393642e-07       2.021223055844e-07       2.021223299226e-07       2.021223301479e-07       2.020938883425e-07       2.021212831750e-07 
       4.009801403619e-05      -1.551071188509e+00      -1.163303401848e+00      -1.163303401932e+00      -1.163110294324e-01      -1.551071186836e+00      -1.174468788868e+00       6.122837578553e-01       5.968073876997e-01       2.215907597714e-07       2.216226890290e-07       2.216227160449e-07       2.216227162919e-07       2.215886603869e-07       2.216214630582e-07 
       4.198777521744e-05      -1.551092764544e+00      -1.163319585993e+00      -1.163319586093e+00      -1.163114694137e-01      -1.551092762536e+00      -1.174485128269e+00       6.122833373949e-01       5.968071200090e-01       2.429659930569e-07       2.430043674199e-07       2.430043989896e-07       2.430043992603e-07       2.429634719011e-07       2.430028932793e-07 
       4.396659809933e-05      -1.551117526896e+00      -1.163338160365e+00      -1.163338160487e+00      -1.163119112237e-01      -1.551117524475e+00      -1.174503880815e+00       6.122826000875e-01       5.968065641213e-01       2.664024652596e-07       2.664487993735e-07       2.664488388164e-07       2.664488391131e-07       2.663994295344e-07       2.664470206704e-07 
       4.603868003049e-05      -1.551142638329e+00      -1.163356996920e+00      -1.163356997070e+00      -1.163124784953e-01      -1.551142635415e+00      -1.174522898059e+00       6.122823016090e-01       5.968064360054e-01       2.920998609394e-07       2.921552882265e-07       2.921553363261e-07       2.921553366512e-07       2.920962081811e-07       2.921531608623e-07 
       4.820841617450e-05      -1.551171309642e+00      -1.163378504120e+00      -1.163378504297e+00      -1.163130078726e-01      -1.551171306144e+00      -1.174544611565e+00       6.122816898729e-01       5.968060319797e-01       3.202750134653e-07       3.203417272546e-07       3.203417841210e-07       3.203417844773e-07       3.202706260293e-07       3.203391660059e-07 
       5.048040883264e-05      -1.551202617525e+00      -1.163401989439e+00      -1.163401989660e+00      -1.163136337611e-01      -1.551202613303e+00      -1.174568322146e+00       6.122810513946e-01       5.968056127648e-01       3.511673538854e-07       3.512475349377e-07       3.512476067482e-07       3.512476071386e-07       3.511620666889e-07       3.512444592572e-07 
       5.285947720594e-05      -1.551237258311e+00      -1.163427975395e+00      -1.163427975660e+00      -1.163143448875e-01      -1.551237253235e+00      -1.174594557310e+00       6.122802730400e-01       5.968050852604e-01       3.850385159019e-07       3.851350143407e-07       3.851351002273e-07       3.851351006552e-07       3.850321595600e-07       3.851313124090e-07 
       5.535066761739e-05      -1.551275054282e+00      -1.163456328790e+00      -1.163456329110e+00      -1.163150679941e-01      -1.551275048176e+00      -1.174623182619e+00       6.122794661292e-01       5.968045458994e-01       4.221758221094e-07       4.222918656483e-07       4.222919695183e-07       4.222919699870e-07       4.221681778514e-07       4.222874143864e-07 
       5.795926421584e-05      -1.551316650428e+00      -1.163487533688e+00      -1.163487534073e+00      -1.163158912452e-01      -1.551316643088e+00      -1.174654686750e+00       6.122785426816e-01       5.968039208872e-01       4.628938014421e-07       4.630334633994e-07       4.630335875996e-07       4.630335881131e-07       4.628846114541e-07       4.630281056678e-07 
       6.069080018443e-05      -1.551362062973e+00      -1.163521602381e+00      -1.163521602846e+00      -1.163167919799e-01      -1.551362054144e+00      -1.174689082112e+00       6.122775790674e-01       5.968032789339e-01       5.075377741666e-07       5.077056969246e-07       5.077058470690e-07       5.077058476316e-07       5.075267219614e-07       5.076992556679e-07 
       6.355106947717e-05      -1.551411871530e+00      -1.163558969941e+00      -1.163558970508e+00      -1.163178030597e-01      -1.551411860898e+00      -1.174726807947e+00       6.122765184747e-01       5.968025692302e-01       5.564858687226e-07       5.566877469263e-07       5.566879303286e-07       5.566879309449e-07       5.564725697042e-07       5.566800053611e-07 
